State,CMS Certification Number (CCN),Provider Name,Address,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,Footnote for quality of patient care star rating,Numerator for how often the home health team began their patients' care in a timely manner,Denominator for how often the home health team began their patients' care in a timely manner,How often the home health team began their patients' care in a timely manner,Footnote for how often the home health team began their patients' care in a timely manner,Numerator for how often the home health team determined whether patients received a flu shot for the current flu season,Denominator for how often the home health team determined whether patients received a flu shot for the current flu season,How often the home health team determined whether patients received a flu shot for the current flu season,Footnote for how often the home health team determined whether patients received a flu shot for the current flu season,Numerator for how often patients got better at walking or moving around,Denominator for how often patients got better at walking or moving around,How often patients got better at walking or moving around,Footnote for how often patients got better at walking or moving around,Numerator for how often patients got better at getting in and out of bed,Denominator for how often patients got better at getting in and out of bed,How often patients got better at getting in and out of bed,Footnote for how often patients got better at getting in and out of bed,Numerator for how often patients got better at bathing,Denominator for how often patients got better at bathing,How often patients got better at bathing,Footnote for how often patients got better at bathing,Numerator for how often patients' breathing improved,Denominator for how often patients' breathing improved,How often patients' breathing improved,Footnote for how often patients' breathing improved,Numerator for how often patients got better at taking their drugs correctly by mouth,Denominator for how often patients got better at taking their drugs correctly by mouth,How often patients got better at taking their drugs correctly by mouth,Footnote for how often patients got better at taking their drugs correctly by mouth,Numerator for Changes in skin integrity post-acute care: pressure ulcer/injury,Denominator for Changes in skin integrity post-acute care: pressure ulcer/injury,Changes in skin integrity post-acute care: pressure ulcer/injury,Footnote Changes in skin integrity post-acute care: pressure ulcer/injury,Numerator for how often physician-recommended actions to address medication issues were completely timely,Denominator for how often physician-recommended actions to address medication issues were completely timely,How often physician-recommended actions to address medication issues were completely timely,Footnote for how often physician-recommended actions to address medication issues were completely timely,Numerator for Percent of Residents Experiencing One or More Falls with Major Injury,Denominator for Percent of Residents Experiencing One or More Falls with Major Injury,Percent of Residents Experiencing One or More Falls with Major Injury,Footnote for Percent of Residents Experiencing One or More Falls with Major Injury,Numerator for Discharge Function Score,Denominator for Discharge Function Score,Discharge Function Score,Footnote for Discharge Function Score,Numerator for Transfer of Health Information to the Provider,Denominator for Transfer of Health Information to the Provider,Transfer of Health Information to the Provider,Footnote for Transfer of Health Information to the Provider,Numerator for Transfer of Health Information to the Patient,Denominator for Transfer of Health Information to the Patient,Transfer of Health Information to the Patient,Footnote for Transfer of Health Information to the Patient,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,Footnote for DTC Risk-Standardized Rate,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,Footnote for PPR Risk-Standardized Rate,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,Footnote for PPH Risk-Standardized Rate,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","Footnote for how much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
VA,497685,PATHWELL HOME HEALTH & HOSPICE,118 CREEKSIDE LANE,WINCHESTER,22602,5404508680,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/13/2012,5,-,526,527,99.8,-,222,349,63.6,-,376,402,93.4,-,380,400,96.6,-,384,401,98.2,-,326,333,98.9,-,376,389,98.4,-,2,410,0.3,-,525,527,99.6,-,4,526,0.8,-,253,399,63.41,-,70,77,90.91,-,311,332,93.67,-,206,368,55.98,58.75,54.53,64.65,Worse Than National Rate,-,7,190,3.68,3.79,2.83,5.16,Same As National Rate,-,21,163,12.88,12.78,8.54,16.78,Same As National Rate,-,1.00,-,661
VA,497688,AMERICAN CARE PARTNERS AT HOME INC,"6521 ARLINGTON BOULEVARD, SUITE 410",FALLS CHURCH,22042,7035324357,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,09/25/2012,3,-,49,53,92.5,-,16,31,51.6,-,32,45,90.5,-,34,45,87.4,-,33,45,85.3,-,20,29,78.5,-,19,38,69.3,-,0,46,0.0,-,48,54,88.9,-,0,54,0.0,-,26,44,59.09,-,21,26,80.77,-,18,20,90.00,-,38,49,77.55,77.87,67.10,87.01,Same As National Rate,-,-,7,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,2,27,7.41,9.10,4.73,15.38,Same As National Rate,-,0.88,-,83
VA,497689,"BEST HEALTH CARE SERVICES, LLC",9306-A OLD KEEN MILL RD,BURKE,22015,7034401131,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/08/2012,-,The number of patient episodes for this measure is too small to report.,28,30,93.3,-,12,22,54.5,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,29,30,96.7,-,1,30,3.3,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,18,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,7,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,12,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,0.97,-,86
VA,497690,"ALL-4 ONE HOME HEALTHCARE SERVICES, INC","1629 SALEM RD, SUITE 101",VIRGINIA BEACH,23456,7579627838,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/20/2012,2.5,-,189,235,80.4,-,129,175,73.7,-,69,118,81.3,-,52,105,70.1,-,78,109,86.0,-,58,73,92.9,-,48,78,82.2,-,0,132,0.0,-,182,246,74.0,-,0,238,0.0,-,41,131,31.30,-,32,42,76.19,-,80,90,88.89,-,18,32,56.25,69.89,54.81,84.09,Same As National Rate,-,-,16,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,10,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,1.24,-,84
VA,497692,"AMERICA'S NURSING, INC","4216 EVERGREEN LANE, SUITES 134 & 124",ANNANDALE,22003,7039988900,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,11/29/2012,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,The number of patient episodes for this measure is too small to report.,2
VA,497694,"CAREPEOPLE HOME HEALTH, INC",14631 ROUTE 29 - SUITE 401,CENTREVILLE,20121,5712974747,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,02/11/2013,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,3,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,The number of patient episodes for this measure is too small to report.,10
VA,497695,THE CARDIAC CONNECTION HOME HEALTH CARE,"10109 KRAUSE ROAD, SUITE 203",CHESTERFIELD,23832,8044540854,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,05/09/2013,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,65,88,73.86,84.53,74.90,92.29,Same As National Rate,-,10,149,6.71,4.24,2.88,5.94,Same As National Rate,-,-,8,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,1.03,-,98
VA,497699,"DIAMOND HOME HEALTHCARE, INC","10511 JUDICIAL DR, STE 120",FAIRFAX,22030,7033791008,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,08/23/2013,3,-,215,215,100.0,-,104,120,86.7,-,124,162,75.6,-,145,163,85.6,-,118,162,76.3,-,132,156,84.4,-,128,161,76.6,-,0,168,0.0,-,213,215,99.1,-,1,215,0.5,-,100,163,61.35,-,36,41,87.80,-,111,127,87.40,-,155,215,72.09,73.40,68.65,79.23,Same As National Rate,-,2,58,3.45,3.77,2.62,5.42,Same As National Rate,-,7,100,7.00,9.45,6.15,15.57,Same As National Rate,-,1.00,-,350
VA,497700,"TRISTATE QUALITY CARE, CORP",7202 FORDSON RD,ALEXANDRIA,22306,7036601366,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/20/2013,3.5,-,228,228,100.0,-,122,128,95.3,-,156,174,83.2,-,158,174,86.5,-,148,174,82.9,-,103,118,86.5,-,152,174,78.7,-,0,175,0.0,-,228,228,100.0,-,0,228,0.0,-,89,174,51.15,-,11,32,34.38,-,128,142,90.14,-,209,250,83.60,85.32,80.62,88.30,Better Than National Rate,-,5,211,2.37,3.61,2.52,4.60,Same As National Rate,-,5,100,5.00,7.43,4.10,11.79,Same As National Rate,-,0.85,-,310
VA,497701,"BLUE DOVE HOME HEALTH SERVICES, LLC","8424 DORSEY CIRCLE,  SUITE 201",MANASSAS,20110,7033611016,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,09/11/2013,3.5,-,119,120,99.2,-,67,75,89.3,-,69,76,85.6,-,74,76,91.9,-,75,76,92.1,-,50,52,92.6,-,68,71,87.7,-,0,76,0.0,-,121,121,100.0,-,0,120,0.0,-,59,76,77.63,-,4,22,18.18,-,46,54,85.19,-,136,187,72.73,77.67,70.68,82.65,Same As National Rate,-,5,109,4.59,4.14,2.64,5.91,Same As National Rate,-,6,81,7.41,8.64,4.98,13.13,Same As National Rate,-,1.09,-,334
VA,497702,"FNI HEALTHCARE, INC",5712 CLEVELAND STREET - SUITE 110,VIRGINIA BEACH,23462,7572713861,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,12/23/2013,4.5,-,168,168,100.0,-,123,126,97.6,-,89,95,96.5,-,91,95,93.7,-,91,95,100.0,-,92,94,94.7,-,92,94,100.0,-,2,95,1.3,-,168,168,100.0,-,1,168,0.6,-,59,91,64.84,-,-,-,-,The number of patient episodes for this measure is too small to report.,67,81,82.72,-,120,190,63.16,76.32,69.33,82.09,Same As National Rate,-,0,41,0.00,3.60,2.60,5.21,Same As National Rate,-,24,125,19.20,13.41,9.78,17.93,Same As National Rate,-,0.92,-,513
VA,497703,COMMONWEALTH HOME CARE,620 MOOREFIELD PARK DR STE 100,RICHMOND,23236,8047449211,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,01/06/2014,2.5,-,"1,596","1,820",87.7,-,777,"1,151",67.5,-,"1,038","1,235",85.6,-,954,"1,229",82.3,-,"1,095","1,242",87.1,-,"1,190","1,243",94.4,-,"1,005","1,222",84.0,-,2,"1,316",0.2,-,"1,778","1,823",97.5,-,12,"1,814",0.7,-,842,"1,237",68.07,-,140,171,81.87,-,"1,094","1,145",95.55,-,770,"1,006",76.54,82.80,80.68,85.44,Better Than National Rate,-,25,559,4.47,4.17,3.17,5.53,Same As National Rate,-,70,542,12.92,12.39,10.46,15.20,Worse Than National Rate,-,0.95,-,"1,615"
VA,497706,JAMES RIVER HOME HEALTH AGENCY,"9100 ARBORETUM PKWY,  SUITE 290",RICHMOND,23236,8042723300,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,02/24/2014,3.5,-,"2,675","2,743",97.5,-,"1,255","1,711",73.3,-,"1,690","1,809",90.5,-,"1,671","1,808",91.3,-,"1,692","1,814",90.8,-,"1,355","1,463",92.4,-,"1,647","1,798",87.9,-,7,"1,991",0.3,-,"2,627","2,743",95.8,-,25,"2,736",0.9,-,"1,331","1,809",73.58,-,136,147,92.52,-,"1,813","1,844",98.32,-,"1,146","1,633",70.18,78.44,76.51,80.58,Better Than National Rate,-,55,"1,152",4.77,4.14,3.27,5.22,Same As National Rate,-,104,825,12.61,9.47,8.00,10.96,Same As National Rate,-,1.01,-,"2,256"
VA,497709,"SUNSHINE HOME HEALTHCARE, LLC","5510 CHEROKEE AVENUE, SUITE 150",ALEXANDRIA,22312,3012660738,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,05/12/2014,4.5,-,265,266,99.6,-,162,162,100.0,-,217,224,93.1,-,221,224,94.9,-,219,223,92.2,-,224,225,94.2,-,222,223,98.3,-,0,225,0.0,-,266,266,100.0,-,0,266,0.0,-,161,224,71.88,-,-,-,-,The number of patient episodes for this measure is too small to report.,210,211,99.53,-,344,416,82.69,88.57,85.47,92.30,Better Than National Rate,-,10,256,3.91,3.99,3.07,5.85,Same As National Rate,-,14,195,7.18,7.30,4.93,10.58,Same As National Rate,-,1.01,-,522
VA,497712,SHENANDOAH VALLEY HOME HEALTH,"19 MYERS CORNER DRIVE, SUITE A05",STAUNTON,24401,5403242360,PROPRIETARY,Yes,Yes,Yes,Yes,No,No,11/04/2014,3,-,557,558,99.8,-,346,401,86.3,-,278,406,74.5,-,294,416,83.5,-,316,421,82.8,-,309,393,86.5,-,261,395,83.3,-,0,443,0.0,-,537,560,95.9,-,10,560,1.8,-,260,420,61.90,-,130,157,82.80,-,271,286,94.76,-,460,581,79.17,82.47,80.33,85.43,Better Than National Rate,-,5,205,2.44,3.65,2.55,5.29,Same As National Rate,-,33,350,9.43,10.64,8.13,14.18,Same As National Rate,-,0.95,-,746
VA,497713,ACCESS HOME HEALTH CARE AND REHABILITATION,1123 E STUART DRIVE,GALAX,24333,2762663149,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,04/02/2015,3.5,-,702,727,96.6,-,371,509,72.9,-,439,493,88.8,-,458,493,95.6,-,446,495,91.4,-,470,495,93.5,-,454,491,90.8,-,2,503,0.2,-,708,727,97.4,-,5,725,0.7,-,391,477,81.97,-,-,-,-,The number of patient episodes for this measure is too small to report.,460,484,95.04,-,237,373,63.54,68.78,64.33,73.01,Worse Than National Rate,-,9,187,4.81,4.05,2.97,5.48,Same As National Rate,-,44,196,22.45,17.77,14.25,22.35,Worse Than National Rate,-,0.99,-,"1,238"
VA,497714,HORIZONS HEALTHCARE SERVICES LLC,"3949 PENDER DR, STE 320",FAIRFAX,22030,7035370107,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/08/2015,4.5,-,"1,459","1,459",100.0,-,698,823,84.8,-,983,"1,066",87.8,-,"1,003","1,066",89.9,-,988,"1,066",92.6,-,958,987,94.4,-,952,"1,059",84.5,-,2,"1,075",0.2,-,"1,453","1,459",99.6,-,10,"1,459",0.7,-,740,"1,063",69.61,-,116,172,67.44,-,777,902,86.14,-,"2,756","3,706",74.37,77.86,76.52,79.03,Better Than National Rate,-,128,"2,893",4.42,4.63,4.04,5.28,Worse Than National Rate,-,76,"1,732",4.39,4.32,3.52,5.27,Better Than National Rate,-,0.92,-,"4,864"
VA,497715,AT HOME PERSONAL CARE SERVICES LLC,9218 CENTREVILLE ROAD,MANASSAS,20110,7033302323,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,03/25/2015,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,10,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,5,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,6,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,0.60,-,23
VA,497719,PROSPECT HOMECARE AGENCY,8315 LEE HWY; STE 302,FAIRFAX,22031,2024135928,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,12/07/2015,3,-,599,609,98.4,-,370,387,95.6,-,304,433,78.8,-,308,432,78.3,-,338,435,85.8,-,305,338,93.7,-,305,414,85.5,-,1,438,0.0,-,605,609,99.3,-,2,609,0.3,-,225,434,51.84,-,116,162,71.60,-,206,273,75.46,-,428,560,76.43,81.70,78.66,85.43,Better Than National Rate,-,11,215,5.12,4.09,2.98,5.67,Same As National Rate,-,30,363,8.26,8.59,6.51,11.14,Same As National Rate,-,0.94,-,921
VA,497720,"SUNSHINE ON THE GO NURSING, INC",1340 OLD CHAIN BRIDGE RD SUITE 300 C,MACLEAN,22101,7038620303,PROPRIETARY,Yes,Yes,Yes,No,No,Yes,12/14/2015,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497721,QUALITY HEALTH SERVICES LLC,1940 OPITZ BLVD,WOODBRIDGE,22191,7039107081,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,01/06/2016,3,-,70,72,97.2,-,38,49,77.6,-,47,54,83.5,-,46,54,81.5,-,42,54,77.8,-,45,52,86.7,-,46,54,82.1,-,1,55,1.7,-,69,72,95.8,-,0,72,0.0,-,36,54,66.67,-,-,-,-,The number of patient episodes for this measure is too small to report.,38,39,97.44,-,117,154,75.97,79.23,71.55,85.53,Same As National Rate,-,3,54,5.56,3.93,2.67,5.56,Same As National Rate,-,8,70,11.43,10.10,6.45,15.84,Same As National Rate,-,0.89,-,227
VA,497722,MINERVA HOME HEALTHCARE,1310 VINCENT PL SUITE B,MCLEAN,22101,5716556700,PROPRIETARY,Yes,Yes,No,No,No,No,03/17/2016,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497724,PRIMA HOME HEALTH INC,14101 WILLARD ROAD SUITE C,CHANTILLY,20151,7039557800,PROPRIETARY,Yes,No,No,No,No,Yes,03/31/2016,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497725,ALL ABOUT HOME HEALTH,1924 ARLINGTON BLVD SUITE 100,CHARLOTTESVILLE,22903,4342028339,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,04/12/2016,2.5,-,352,471,74.7,-,174,328,53.0,-,345,419,89.9,-,229,400,73.4,-,318,413,84.1,-,90,147,73.3,-,133,260,66.6,-,0,432,0.0,-,336,476,70.6,-,0,474,0.0,-,305,426,71.60,-,60,87,68.97,-,234,345,67.83,-,194,222,87.39,85.74,81.08,89.17,Better Than National Rate,-,0,68,0.00,3.52,2.39,4.68,Same As National Rate,-,10,147,6.80,9.30,6.11,15.42,Same As National Rate,-,0.85,-,272
VA,497727,VALLEY RIDGE HOME HEALTH,53 WEST MAIN STREET SUITE B,CHRISTIANSBURG,24073,5404436111,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/30/2016,2,-,245,288,85.1,-,102,166,61.4,-,159,207,71.9,-,161,207,73.3,-,156,207,70.8,-,130,207,57.4,-,160,206,71.3,-,0,209,0.0,-,282,288,97.9,-,3,287,1.0,-,116,206,56.31,-,-,-,-,The number of patient episodes for this measure is too small to report.,191,196,97.45,-,110,166,66.27,74.05,67.53,82.00,Same As National Rate,-,2,72,2.78,3.71,2.68,5.36,Same As National Rate,-,12,92,13.04,10.63,7.55,15.91,Same As National Rate,-,1.00,-,307
VA,497728,NOVA HOME HEALTH CARE LLC,11240 WAPLES MILL ROAD SUITE 202,FAIRFAX,22030,7038311111,PROPRIETARY,Yes,Yes,Yes,No,No,Yes,06/13/2016,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,The number of patient episodes for this measure is too small to report.,2
